Fill,Strain,Stress
60,4.970552,10.96871
60,4.970552,10.96871
60,4.970552,10.96871
60,4.972307,10.96871
60,4.972307,10.96828
60,4.974203,10.96806
60,4.974203,10.96806
60,4.974203,10.96806
60,4.974203,10.96806
60,4.974203,10.96785
60,4.974203,10.96763
60,4.975717,10.96763
60,4.975717,10.96763
60,4.975717,10.96763
60,4.975717,10.9672
60,4.976828,10.96698
60,4.976828,10.96698
60,4.976828,10.96698
60,4.978194,10.96698
60,4.978194,10.96677
60,4.978194,10.96655
60,4.978194,10.96655
60,4.978194,10.96655
60,4.978194,10.96655
60,4.979662,10.96655
60,4.979662,10.9659
60,4.979662,10.9659
60,4.979662,10.9659
60,4.981301,10.9659
60,4.981301,10.9659
60,4.981301,10.9659
60,4.98322,10.96547
60,4.98322,10.96547
60,4.98322,10.96547
60,4.98322,10.96547
60,4.98322,10.96547
60,4.98322,10.96547
60,4.984656,10.96482
60,4.984656,10.96482
60,4.984656,10.96482
60,4.984656,10.96482
60,4.985883,10.96439
60,4.985883,10.96439
60,4.985883,10.96439
60,4.987553,10.96439
60,4.987553,10.96439
60,4.987553,10.96439
60,4.987553,10.96439
60,4.987553,10.96374
60,4.987553,10.96374
60,4.989083,10.96374
60,4.989083,10.96374
60,4.989083,10.96374
60,4.989083,10.96331
60,4.989083,10.96331
60,4.990466,10.96331
60,4.990466,10.96331
60,4.990466,10.96331
60,4.992081,10.96331
60,4.992081,10.96331
60,4.992081,10.96331
60,4.992081,10.96266
60,4.992081,10.96266
60,4.993541,10.96266
60,4.993541,10.96266
60,4.993541,10.96266
60,4.993541,10.96223
60,4.995025,10.96223
60,4.995025,10.96223
60,4.995025,10.96223
60,4.996415,10.96223
60,4.996415,10.96158
60,4.996415,10.96158
60,4.996415,10.96158
60,4.996415,10.96158
60,4.996415,10.96158
60,4.99744,10.96158
60,4.99744,10.96158
60,4.99744,10.96115
60,4.99744,10.96115
60,4.998691,10.96115
60,4.998691,10.96115
60,4.998691,10.96115
60,4.999972,10.96072
60,4.999972,10.9605
60,4.999972,10.9605
60,4.999972,10.9605
60,4.999972,10.9605
60,4.999972,10.9605
60,5.001161,10.9605
60,5.001161,10.9605
60,5.001161,10.9605
60,5.002807,10.9605
60,5.002807,10.96028
60,5.002807,10.96007
60,5.002807,10.96007
60,5.004554,10.96007
60,5.004554,10.96007
60,5.004554,10.95964
60,5.004554,10.95964
60,5.004554,10.95964
60,5.004554,10.95964
60,5.005945,10.95964
60,5.005945,10.95942
60,5.005945,10.95899
60,5.005945,10.95899
60,5.007715,10.95899
60,5.007715,10.95899
60,5.009805,10.95899
60,5.009805,10.95899
60,5.009805,10.95855
60,5.009805,10.95855
60,5.009805,10.95855
60,5.009805,10.95855
60,5.009805,10.95855
60,5.011311,10.95855
60,5.011311,10.95812
60,5.011311,10.95791
60,5.011311,10.95791
60,5.012499,10.95791
60,5.012499,10.95791
60,5.012499,10.95791
60,5.013525,10.95791
60,5.013525,10.95791
60,5.013525,10.95791
60,5.013525,10.95791
60,5.013525,10.95747
60,5.013525,10.95747
60,5.014744,10.95747
60,5.014744,10.95747
60,5.014744,10.95747
60,5.014744,10.95747
60,5.015987,10.95704
60,5.015987,10.95683
60,5.015987,10.95683
60,5.016748,10.95683
60,5.016748,10.95683
60,5.016748,10.95683
60,5.016748,10.95639
60,5.016748,10.95639
60,5.016748,10.95639
60,5.017991,10.95639
60,5.017991,10.95639
60,5.017991,10.95639
60,5.017991,10.95618
60,5.020282,10.95575
60,5.020282,10.95575
60,5.022751,10.95575
60,5.022751,10.95575
60,5.022751,10.95575
60,5.022751,10.95575
60,5.022751,10.95575
60,5.022751,10.95553
60,5.024763,10.95531
60,5.024763,10.95531
60,5.024763,10.95531
60,5.024763,10.95531
60,5.024763,10.95531
60,5.024941,10.95531
60,5.024941,10.95531
60,5.024941,10.95531
60,5.023715,10.95488
60,5.023715,10.95467
60,5.023715,10.95467
60,5.023715,10.95467
60,5.023715,10.95467
60,5.023715,10.95467
60,5.024149,10.95467
60,5.024149,10.95423
60,5.024149,10.95423
60,5.024149,10.95423
60,5.026216,10.95423
60,5.026216,10.95423
60,5.028739,10.95423
60,5.028739,10.95423
60,5.028739,10.95423
60,5.028739,10.9538
60,5.028739,10.95358
60,5.028739,10.95358
60,5.028739,10.95358
60,5.030518,10.95358
60,5.030518,10.95358
60,5.030518,10.95358
60,5.030518,10.95315
60,5.032794,10.95315
60,5.032794,10.95315
60,5.036468,10.95315
60,5.036468,10.95315
60,5.036468,10.95315
60,5.036468,10.95315
60,5.036468,10.95315
60,5.036468,10.9525
60,5.036468,10.9525
60,5.038541,10.9525
60,5.038541,10.9525
60,5.038541,10.9525
60,5.038541,10.9525
60,5.039558,10.9525
60,5.039558,10.9525
60,5.039558,10.95207
60,5.041057,10.95207
60,5.041057,10.95207
60,5.041057,10.95207
60,5.041057,10.95207
60,5.041057,10.95207
60,5.042276,10.95207
60,5.042276,10.95207
60,5.042276,10.95207
60,5.042276,10.95142
60,5.042276,10.95142
60,5.043333,10.95142
60,5.043333,10.95142
60,5.043333,10.95142
60,5.044281,10.95121
60,5.044281,10.95099
60,5.044281,10.95099
60,5.044281,10.95099
60,5.044281,10.95099
60,5.045042,10.95099
60,5.045042,10.95034
60,5.045042,10.95034
60,5.045042,10.95034
60,5.045042,10.95034
60,5.045973,10.95034
60,5.045973,10.95034
60,5.047146,10.95034
60,5.047146,10.95034
60,5.047146,10.95034
60,5.047146,10.94991
60,5.047146,10.94991
60,5.047146,10.94991
60,5.048148,10.94991
60,5.048148,10.94991
60,5.048148,10.94991
60,5.048148,10.94948
60,5.048148,10.94926
60,5.04936,10.94926
60,5.04936,10.94926
60,5.04936,10.94926
60,5.051053,10.94926
60,5.051053,10.94883
60,5.051053,10.94883
60,5.051053,10.94883
60,5.051053,10.94883
60,5.052334,10.94883
60,5.052334,10.94818
60,5.052334,10.94818
60,5.052334,10.94818
60,5.052334,10.94818
60,5.053383,10.94818
60,5.053383,10.94775
60,5.053383,10.94775
60,5.054866,10.94775
60,5.054866,10.94775
60,5.054866,10.94775
60,5.054866,10.94775
60,5.054866,10.94775
60,5.05659,10.94775
60,5.05659,10.94775
60,5.05659,10.94775
60,5.05659,10.9471
60,5.05659,10.9471
60,5.058283,10.9471
60,5.058283,10.9471
60,5.05941,10.94689
60,5.05941,10.94667
60,5.05941,10.94667
60,5.05941,10.94667
60,5.05941,10.94667
60,5.05941,10.94602
60,5.060629,10.94602
60,5.060629,10.94602
60,5.060629,10.94602
60,5.060629,10.9458
60,5.060629,10.94559
60,5.062151,10.94559
60,5.062151,10.94559
60,5.062151,10.94559
60,5.063557,10.94559
60,5.063557,10.94494
60,5.063557,10.94494
60,5.063557,10.94494
60,5.063557,10.94494
60,5.065141,10.94494
60,5.065141,10.94494
60,5.065141,10.94494
60,5.065141,10.94494
60,5.066858,10.94494
60,5.066858,10.94473
60,5.066858,10.94451
60,5.068512,10.94451
60,5.068512,10.94451
60,5.068512,10.94451
60,5.068512,10.94408
60,5.068512,10.94386
60,5.070166,10.94386
60,5.070166,10.94386
60,5.070166,10.94386
60,5.070166,10.94343
60,5.070166,10.94343
60,5.071914,10.94343
60,5.071914,10.94343
60,5.071914,10.94343
60,5.073591,10.943
60,5.073591,10.94278
60,5.073591,10.94278
60,5.073591,10.94278
60,5.073591,10.94278
60,5.073591,10.94278
60,5.074819,10.94278
60,5.074819,10.94235
60,5.074819,10.94235
60,5.074819,10.94235
60,5.074819,10.94235
60,5.075572,10.94235
60,5.075572,10.94235
60,5.075572,10.94235
60,5.07638,10.94235
60,5.07638,10.94191
60,5.07638,10.9417
60,5.07638,10.9417
60,5.07638,10.9417
60,5.077467,10.9417
60,5.077467,10.9417
60,5.077467,10.94127
60,5.077467,10.94127
60,5.078842,10.94127
60,5.078842,10.94127
60,5.078842,10.94127
60,5.080395,10.94127
60,5.080395,10.94127
60,5.080395,10.94083
60,5.080395,10.94062
60,5.080395,10.94062
60,5.080395,10.94062
60,5.082018,10.94062
60,5.082018,10.94062
60,5.082018,10.94062
60,5.082018,10.9404
60,5.083975,10.94019
60,5.083975,10.94019
60,5.083975,10.94019
60,5.08587,10.94019
60,5.08587,10.94019
60,5.08587,10.94019
60,5.08587,10.94019
60,5.08587,10.93954
60,5.08587,10.93954
60,5.087323,10.93954
60,5.087323,10.93954
60,5.087323,10.93954
60,5.087323,10.93954
60,5.087323,10.93911
60,5.08848,10.93911
60,5.08848,10.93911
60,5.089769,10.93911
60,5.089769,10.93911
60,5.089769,10.93911
60,5.089769,10.93911
60,5.089769,10.93911
60,5.089769,10.93911
60,5.091035,10.93911
60,5.091035,10.93911
60,5.091035,10.93911
60,5.091035,10.93911
60,5.092441,10.93846
60,5.092441,10.93846
60,5.092441,10.93846
60,5.094009,10.93846
60,5.094009,10.93846
60,5.094009,10.93803
60,5.094009,10.93803
60,5.094009,10.93803
60,5.094009,10.93803
60,5.09512,10.93803
60,5.09512,10.93803
60,5.09512,10.93759
60,5.09512,10.93738
60,5.096084,10.93738
60,5.096084,10.93738
60,5.096084,10.93738
60,5.097862,10.93738
60,5.097862,10.93738
60,5.097862,10.93738
60,5.097862,10.93738
60,5.097862,10.93738
60,5.097862,10.93738
60,5.099718,10.93738
60,5.099718,10.93738
60,5.099718,10.93738
60,5.099718,10.93695
60,5.099718,10.93695
60,5.10093,10.93695
60,5.10093,10.93695
60,5.102079,10.93695
60,5.102079,10.93695
60,5.102079,10.93695
60,5.102079,10.93673
60,5.102079,10.9363
60,5.102079,10.9363
60,5.103431,10.9363
60,5.103431,10.9363
60,5.103431,10.93608
60,5.103431,10.93586
60,5.105069,10.93586
60,5.105069,10.93586
60,5.105069,10.93586
60,5.106809,10.93586
60,5.106809,10.93586
60,5.106809,10.93586
60,5.106809,10.93586
60,5.106809,10.93586
60,5.106809,10.93522
60,5.108005,10.93522
60,5.108005,10.93522
60,5.108005,10.93522
60,5.108005,10.93522
60,5.108829,10.93522
60,5.108829,10.93522
60,5.108829,10.93522
60,5.109869,10.93522
60,5.109869,10.93522
60,5.109869,10.93522
60,5.109869,10.93478
60,5.109869,10.93478
60,5.109869,10.93478
60,5.111143,10.93478
60,5.111143,10.93478
60,5.111143,10.93457
60,5.111143,10.93414
60,5.112875,10.93414
60,5.112875,10.93414
60,5.112875,10.93414
60,5.115181,10.93414
60,5.115181,10.93414
60,5.115181,10.93414
60,5.115181,10.9337
60,5.115181,10.9337
60,5.11703,10.9337
60,5.11703,10.9337
60,5.11703,10.9337
60,5.11703,10.9337
60,5.11703,10.9337
60,5.117737,10.93327
60,5.117737,10.93306
60,5.117737,10.93306
60,5.118226,10.93306
60,5.118226,10.93306
60,5.118226,10.93306
60,5.118226,10.93306
60,5.118226,10.93306
60,5.118226,10.93284
60,5.119274,10.93262
60,5.119274,10.93262
60,5.119274,10.93262
60,5.119274,10.93262
60,5.121169,10.93219
60,5.121169,10.93198
60,5.123655,10.93198
60,5.123655,10.93198
60,5.123655,10.93198
60,5.123655,10.93198
60,5.123655,10.93198
60,5.123655,10.93198
60,5.123655,10.93198
60,5.125588,10.93198
60,5.125588,10.93154
60,5.125588,10.93154
60,5.125588,10.93154
60,5.126707,10.93154
60,5.126707,10.93133
60,5.126707,10.93089
60,5.127476,10.93089
60,5.127476,10.93089
60,5.127476,10.93089
60,5.127476,10.93089
60,5.127476,10.93068
60,5.127476,10.93046
60,5.128703,10.93046
60,5.128703,10.93046
60,5.128703,10.93046
60,5.128703,10.93046
60,5.130769,10.93046
60,5.130769,10.93003
60,5.130769,10.93003
60,5.133262,10.93003
60,5.133262,10.93003
60,5.133262,10.93003
60,5.133262,10.93003
60,5.133262,10.9296
60,5.133262,10.92938
60,5.135297,10.92938
60,5.135297,10.92938
60,5.135297,10.92938
60,5.135297,10.92938
60,5.136586,10.92938
60,5.136586,10.92938
60,5.136586,10.92938
60,5.137836,10.92938
60,5.137836,10.92895
60,5.137836,10.92895
60,5.137836,10.92895
60,5.137836,10.92895
60,5.137836,10.92895
60,5.1389,10.9283
60,5.1389,10.9283
60,5.1389,10.9283
60,5.1389,10.9283
60,5.139988,10.9283
60,5.139988,10.92809
60,5.139988,10.92787
60,5.14144,10.92787
60,5.14144,10.92787
60,5.14144,10.92787
60,5.14144,10.92787
60,5.14144,10.92787
60,5.14144,10.92787
60,5.143024,10.92787
60,5.143024,10.92744
60,5.143024,10.92722
60,5.143024,10.92722
60,5.144803,10.92722
60,5.144803,10.92765
60,5.144803,10.92787
60,5.146675,10.92744
60,5.146675,10.92722
60,5.146675,10.92722
60,5.146675,10.92722
60,5.146675,10.92722
60,5.146675,10.92722
60,5.148042,10.92679
60,5.148042,10.92679
60,5.148042,10.92679
60,5.148042,10.92679
60,5.14923,10.92679
60,5.14923,10.92679
60,5.150589,10.92636
60,5.150589,10.92614
60,5.150589,10.92614
60,5.150589,10.92614
60,5.150589,10.92614
60,5.150589,10.92614
60,5.150589,10.92571
60,5.151638,10.92571
60,5.151638,10.92571
60,5.151638,10.92571
60,5.151638,10.92571
60,5.152492,10.92571
60,5.152492,10.92571
60,5.152492,10.92571
60,5.15396,10.92571
60,5.15396,10.92571
60,5.15396,10.92571
60,5.15396,10.92571
60,5.15396,10.92571
60,5.15396,10.92571
60,5.155474,10.92571
60,5.155474,10.92506
60,5.155474,10.92506
60,5.156756,10.92506
60,5.156756,10.92506
60,5.156756,10.92506
60,5.156756,10.92506
60,5.158597,10.92506
60,5.158597,10.92463
60,5.158597,10.92463
60,5.158597,10.92463
60,5.158597,10.92463
60,5.158597,10.92463
60,5.1605,10.92441
60,5.1605,10.92398
60,5.1605,10.92398
60,5.1605,10.92398
60,5.161703,10.92398
60,5.161703,10.92398
60,5.162744,10.92398
60,5.162744,10.92398
60,5.162744,10.92355
60,5.162744,10.92355
60,5.162744,10.92355
60,5.162744,10.92355
60,5.162744,10.92355
60,5.164312,10.92355
60,5.164312,10.92355
60,5.164312,10.92333
60,5.164312,10.9229
60,5.166239,10.9229
60,5.166239,10.9229
60,5.166239,10.9229
60,5.167909,10.92268
60,5.167909,10.92247
60,5.167909,10.92247
60,5.167909,10.92247
60,5.167909,10.92247
60,5.169198,10.92247
60,5.169198,10.92247
60,5.169198,10.92247
60,5.169198,10.92247
60,5.169198,10.92182
60,5.170829,10.92182
60,5.170829,10.92182
60,5.170829,10.92182
60,5.172662,10.92139
60,5.172662,10.92139
60,5.172662,10.92139
60,5.172662,10.92139
60,5.172662,10.92139
60,5.173796,10.92139
60,5.173796,10.92095
60,5.173796,10.92074
60,5.173796,10.92074
60,5.173796,10.92074
60,5.174619,10.92052
60,5.174619,10.92031
60,5.175776,10.92031
60,5.175776,10.92031
60,5.175776,10.91966
60,5.175776,10.91966
60,5.175776,10.91966
60,5.175776,10.91966
60,5.176871,10.91966
60,5.176871,10.91922
60,5.176871,10.91922
60,5.176871,10.91922
60,5.176871,10.91922
60,5.176871,10.91922
60,5.177718,10.91922
60,5.177718,10.91879
60,5.178619,10.91858
60,5.178619,10.91858
60,5.178619,10.91858
60,5.178619,10.91858
60,5.178619,10.91836
60,5.18004,10.91815
60,5.18004,10.91815
60,5.18004,10.91815
60,5.18004,10.91815
60,5.18004,10.91771
60,5.182013,10.9175
60,5.182013,10.9175
60,5.182013,10.9175
60,5.18397,10.9175
60,5.18397,10.91706
60,5.18397,10.91706
60,5.18397,10.91706
60,5.18397,10.91706
60,5.18557,10.91642
60,5.18557,10.91642
60,5.18557,10.91642
60,5.18557,10.9162
60,5.187193,10.91598
60,5.187193,10.91598
60,5.187193,10.91598
60,5.188902,10.91598
60,5.188902,10.91555
60,5.188902,10.91534
60,5.188902,10.91534
60,5.188902,10.91534
60,5.188902,10.91534
60,5.19082,10.91512
60,5.19082,10.9149
60,5.19082,10.9149
60,5.19082,10.9149
60,5.19082,10.9149
60,5.192761,10.9149
60,5.192761,10.91426
60,5.192761,10.91426
60,5.194222,10.91426
60,5.194222,10.91426
60,5.194222,10.91426
60,5.194222,10.91426
60,5.194222,10.91382
60,5.195457,10.91382
60,5.195457,10.91382
60,5.195457,10.91382
60,5.195457,10.91382
60,5.195457,10.91382
60,5.196862,10.91339
60,5.196862,10.91317
60,5.198579,10.91317
60,5.198579,10.91317
60,5.198579,10.91274
60,5.198579,10.91274
60,5.198579,10.91274
60,5.198579,10.91274
60,5.200428,10.91274
60,5.200428,10.91209
60,5.200428,10.91209
60,5.200428,10.91209
60,5.200428,10.91209
60,5.201818,10.91209
60,5.201818,10.91209
60,5.202688,10.91166
60,5.202688,10.91166
60,5.202688,10.91166
60,5.202688,10.91166
60,5.202688,10.91166
60,5.202688,10.91101
60,5.203743,10.91101
60,5.203743,10.91101
60,5.203743,10.91101
60,5.203743,10.91101
60,5.205289,10.91101
60,5.205289,10.91101
60,5.205289,10.91101
60,5.205289,10.91101
60,5.206897,10.91101
60,5.206897,10.91101
60,5.206897,10.91058
60,5.206897,10.91058
60,5.206897,10.91058
60,5.208365,10.91058
60,5.208365,10.91058
60,5.208365,10.91015
60,5.208365,10.90993
60,5.209864,10.90993
60,5.209864,10.90993
60,5.209864,10.90993
60,5.209864,10.90993
60,5.211393,10.90972
60,5.211393,10.9095
60,5.211393,10.9095
60,5.211393,10.9095
60,5.211393,10.9095
60,5.212822,10.9095
60,5.212822,10.90929
60,5.212822,10.90885
60,5.212822,10.90885
60,5.213669,10.90885
60,5.213669,10.90885
60,5.213669,10.90885
60,5.214624,10.90864
60,5.214624,10.90842
60,5.214624,10.90842
60,5.214624,10.90842
60,5.214624,10.90842
60,5.214624,10.90842
60,5.216318,10.90842
60,5.216318,10.90842
60,5.216318,10.90842
60,5.216318,10.90842
60,5.216318,10.90842
60,5.217964,10.90842
60,5.217964,10.90842
60,5.217964,10.90842
60,5.219347,10.90777
60,5.219347,10.90777
60,5.219347,10.90777
60,5.219347,10.90777
60,5.219347,10.90777
60,5.220582,10.90777
60,5.220582,10.90777
60,5.220582,10.90734
60,5.220582,10.90734
60,5.221987,10.90734
60,5.221987,10.90734
60,5.221987,10.90734
60,5.223113,10.90734
60,5.223113,10.90669
60,5.223113,10.90669
60,5.223113,10.90669
60,5.223113,10.90669
60,5.223113,10.90669
60,5.224007,10.90669
60,5.224007,10.90648
60,5.224007,10.90626
60,5.224007,10.90626
60,5.224954,10.90626
60,5.224954,10.90626
60,5.224954,10.90626
60,5.225762,10.90626
60,5.225762,10.90626
60,5.225762,10.90626
60,5.225762,10.90626
60,5.225762,10.90626
60,5.225762,10.90626
60,5.226779,10.90626
60,5.226779,10.90626
60,5.226779,10.90626
60,5.226779,10.90626
60,5.22862,10.90561
60,5.22862,10.90561
60,5.22862,10.90561
60,5.230748,10.90561
60,5.230748,10.90561
60,5.230748,10.90561
60,5.230748,10.90561
60,5.230748,10.9054
60,5.230748,10.90518
60,5.232091,10.90518
60,5.232091,10.90518
60,5.232091,10.90518
60,5.232091,10.90518
60,5.233536,10.90518
60,5.233536,10.90496
60,5.233536,10.90453
60,5.235361,10.90453
60,5.235361,10.90453
60,5.235361,10.90453
60,5.235361,10.90453
60,5.235361,10.90453
60,5.235361,10.90453
60,5.236604,10.9041
60,5.236604,10.9041
60,5.236604,10.9041
60,5.236604,10.9041
60,5.237761,10.9041
60,5.237761,10.9041
60,5.237761,10.9041
60,5.238849,10.9041
60,5.238849,10.9041
60,5.238849,10.9041
60,5.238849,10.9041
60,5.238849,10.9041
60,5.238849,10.90388
60,5.23961,10.90345
60,5.23961,10.90345
60,5.23961,10.90345
60,5.23961,10.90345
60,5.240316,10.90345
60,5.240316,10.90345
60,5.240316,10.90345
60,5.241342,10.90345
60,5.241342,10.90345
60,5.241342,10.90345
60,5.241342,10.90345
60,5.241342,10.90302
60,5.241342,10.90302
60,5.242716,10.90302
60,5.242716,10.90302
60,5.242716,10.90302
60,5.242716,10.90259
60,5.244068,10.90237
60,5.244068,10.90237
60,5.244068,10.90237
60,5.245582,10.90237
60,5.245582,10.90237
60,5.245582,10.90237
60,5.245582,10.90237
60,5.245582,10.90194
60,5.245582,10.90194
60,5.247105,10.90194
60,5.247105,10.90194
60,5.247105,10.90194
60,5.24844,10.90194
60,5.24844,10.90194
60,5.24844,10.90194
60,5.249986,10.90194
60,5.249986,10.90194
60,5.249986,10.90194
60,5.249986,10.90194
60,5.249986,10.90194
60,5.249986,10.90194
60,5.249986,10.90194
60,5.251337,10.90194
60,5.251337,10.90151
60,5.251337,10.90129
60,5.251337,10.90129
60,5.25223,10.90129
60,5.25223,10.90129
60,5.25223,10.90129
60,5.253427,10.90107
60,5.253427,10.90086
60,5.253427,10.90086
60,5.253427,10.90086
60,5.253427,10.90086
60,5.253427,10.90086
60,5.254832,10.90064
60,5.254832,10.90042
60,5.254832,10.90042
60,5.254832,10.90042
60,5.25623,10.90042
60,5.25623,10.90042
60,5.25623,10.90042
60,5.257745,10.90042
60,5.257745,10.90042
60,5.257745,10.90042
60,5.257745,10.90042
60,5.257745,10.90042
60,5.257745,10.90042
60,5.258809,10.90042
60,5.258809,10.90042
60,5.258809,10.90042
60,5.258809,10.89978
60,5.259632,10.89978
60,5.259632,10.89978
60,5.259632,10.89978
60,5.261076,10.89978
60,5.261076,10.89978
60,5.261076,10.89978
60,5.261076,10.89978
60,5.261076,10.89956
60,5.261076,10.89935
60,5.262653,10.89935
60,5.262653,10.89935
60,5.262653,10.89935
60,5.262653,10.89935
60,5.263748,10.8987
60,5.263748,10.8987
